sentence1	sentence2	gold_label
A 216°C bacon is hot. A 136°C bacon is cold.	A 252°C bacon is hot.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 100°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 104°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 108°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 112°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 116°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 120°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 124°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 128°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 132°C bacon is cold.	entailment
A 216°C bacon is hot. A 136°C bacon is cold.	A 216°C bacon is cold.	contradiction
A 216°C bacon is hot. A 136°C bacon is cold.	A 224°C bacon is cold.	contradiction
A 216°C bacon is hot. A 136°C bacon is cold.	A 228°C bacon is cold.	contradiction
A 216°C bacon is hot. A 136°C bacon is cold.	A 232°C bacon is cold.	contradiction
A 216°C bacon is hot. A 136°C bacon is cold.	A 236°C bacon is cold.	contradiction
A 216°C bacon is hot. A 136°C bacon is cold.	A 240°C bacon is cold.	contradiction
A 216°C bacon is hot. A 136°C bacon is cold.	A 244°C bacon is cold.	contradiction
A 216°C bacon is hot. A 136°C bacon is cold.	A 252°C bacon is cold.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 44°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 46°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 48°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 50°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 52°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 54°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 56°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 58°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 60°C gasoline is hot.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 100°C gasoline is hot.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 104°C gasoline is hot.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 106°C gasoline is hot.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 108°C gasoline is hot.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 110°C gasoline is hot.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 112°C gasoline is hot.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 114°C gasoline is hot.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 118°C gasoline is hot.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 42°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 44°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 46°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 48°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 50°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 52°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 54°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 56°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 58°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 60°C gasoline is cold.	entailment
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 100°C gasoline is cold.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 102°C gasoline is cold.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 104°C gasoline is cold.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 108°C gasoline is cold.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 110°C gasoline is cold.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 112°C gasoline is cold.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 114°C gasoline is cold.	contradiction
A 100°C gasoline is hot. A 60°C gasoline is cold.	A 118°C gasoline is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 32°C squirt is hot.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 34°C squirt is hot.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 36°C squirt is hot.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 38°C squirt is hot.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 42°C squirt is hot.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 46°C squirt is hot.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 48°C squirt is hot.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 50°C squirt is hot.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 90°C squirt is hot.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 94°C squirt is hot.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 96°C squirt is hot.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 98°C squirt is hot.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 100°C squirt is hot.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 102°C squirt is hot.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 104°C squirt is hot.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 108°C squirt is hot.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 32°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 34°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 36°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 40°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 42°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 44°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 46°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 48°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 50°C squirt is cold.	entailment
A 90°C squirt is hot. A 50°C squirt is cold.	A 90°C squirt is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 92°C squirt is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 94°C squirt is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 96°C squirt is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 98°C squirt is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 102°C squirt is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 104°C squirt is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 106°C squirt is cold.	contradiction
A 90°C squirt is hot. A 50°C squirt is cold.	A 108°C squirt is cold.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 16°C pizza is hot.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 20°C pizza is hot.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 24°C pizza is hot.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 26°C pizza is hot.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 28°C pizza is hot.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 30°C pizza is hot.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 32°C pizza is hot.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 72°C pizza is hot.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 74°C pizza is hot.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 76°C pizza is hot.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 80°C pizza is hot.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 82°C pizza is hot.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 84°C pizza is hot.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 86°C pizza is hot.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 88°C pizza is hot.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 14°C pizza is cold.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 16°C pizza is cold.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 18°C pizza is cold.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 20°C pizza is cold.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 24°C pizza is cold.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 28°C pizza is cold.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 30°C pizza is cold.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 32°C pizza is cold.	entailment
A 72°C pizza is hot. A 32°C pizza is cold.	A 78°C pizza is cold.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 80°C pizza is cold.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 82°C pizza is cold.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 84°C pizza is cold.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 86°C pizza is cold.	contradiction
A 72°C pizza is hot. A 32°C pizza is cold.	A 90°C pizza is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 58°C pan is hot.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 60°C pan is hot.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 64°C pan is hot.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 66°C pan is hot.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 68°C pan is hot.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 70°C pan is hot.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 72°C pan is hot.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 74°C pan is hot.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 118°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 120°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 122°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 124°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 126°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 128°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 130°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 132°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 134°C pan is hot.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 58°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 60°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 62°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 64°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 66°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 68°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 72°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 74°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 76°C pan is cold.	entailment
A 116°C pan is hot. A 76°C pan is cold.	A 116°C pan is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 118°C pan is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 120°C pan is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 122°C pan is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 124°C pan is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 126°C pan is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 128°C pan is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 130°C pan is cold.	contradiction
A 116°C pan is hot. A 76°C pan is cold.	A 134°C pan is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 47°C soup is hot.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 50°C soup is hot.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 56°C soup is hot.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 65°C soup is hot.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 68°C soup is hot.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 71°C soup is hot.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 134°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 137°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 140°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 143°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 149°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 152°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 155°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 158°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 161°C soup is hot.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 47°C soup is cold.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 50°C soup is cold.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 53°C soup is cold.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 62°C soup is cold.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 68°C soup is cold.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 71°C soup is cold.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 74°C soup is cold.	entailment
A 134°C soup is hot. A 74°C soup is cold.	A 134°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 137°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 140°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 143°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 146°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 149°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 152°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 155°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 158°C soup is cold.	contradiction
A 134°C soup is hot. A 74°C soup is cold.	A 161°C soup is cold.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 254°C coal is hot.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 262°C coal is hot.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 270°C coal is hot.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 278°C coal is hot.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 286°C coal is hot.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 294°C coal is hot.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 302°C coal is hot.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 318°C coal is hot.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 478°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 486°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 494°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 502°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 510°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 518°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 526°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 534°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 542°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 550°C coal is hot.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 246°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 254°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 262°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 270°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 286°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 294°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 302°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 310°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 318°C coal is cold.	entailment
A 478°C coal is hot. A 318°C coal is cold.	A 478°C coal is cold.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 486°C coal is cold.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 494°C coal is cold.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 502°C coal is cold.	contradiction
A 478°C coal is hot. A 318°C coal is cold.	A 510°C coal is cold.	contradiction
